,0,1,2,3,4,5,6,7,8,9
686,"(1162.2026, 123.14865)","(1162.2014, 123.16309)","(1162.201, 123.1704)","(1162.1998, 123.18272)","(1162.1989, 123.18287)","(1162.1995, 123.18214)","(1162.1991, 123.18247)","(1162.1919, 123.182396)","(1162.1913, 123.18166)","(1162.1914, 123.18145)"
687,"(193.97389, 503.99002)","(193.96881, 504.04675)","(193.9585, 504.09418)","(193.95343, 504.14514)","(193.94978, 504.13504)","(193.94992, 504.13342)","(193.94753, 504.12683)","(193.94786, 504.1245)","(193.94313, 504.1254)","(193.94037, 504.12607)"
688,"(223.53465, 420.15973)","(223.54146, 420.18747)","(223.54979, 420.21075)","(223.54903, 420.2411)","(223.58757, 420.27817)","(223.61237, 420.32596)","(223.6511, 420.3605)","(223.67825, 420.39612)","(223.69165, 420.42444)","(223.7002, 420.4479)"
689,"(838.6937, 293.41342)","(838.6934, 293.47784)","(838.68756, 293.53683)","(838.67487, 293.60452)","(838.68304, 293.602)","(838.7558, 293.62625)","(838.8948, 293.6922)","(838.7179, 293.66864)","(838.724, 293.6687)","(838.72675, 293.66815)"
690,"(1018.05743, 234.433)","(1018.0487, 234.5535)","(1018.05615, 234.66049)","(1018.0565, 234.75708)","(1018.0779, 234.81575)","(1018.1, 234.86588)","(1018.0962, 234.9342)","(1018.09357, 234.99983)","(1018.1096, 235.07202)","(1018.12054, 235.12999)"
691,"(1023.6755, 643.6804)","(1023.6694, 643.6128)","(1023.6638, 643.54065)","(1023.6643, 643.4707)","(1023.6683, 643.40515)","(1023.68787, 643.3337)","(1023.70135, 643.26196)","(1023.71875, 643.1793)","(1023.6903, 643.1826)","(1023.6475, 643.1835)"
692,"(291.5516, 165.03882)","(291.72885, 168.19946)","(292.06015, 171.15172)","(292.0705, 171.17336)","(292.09134, 171.2283)","(292.12753, 171.25485)","(292.14093, 171.31863)","(292.16437, 171.36594)","(292.1541, 171.39009)","(292.15454, 171.40788)"
693,"(248.08122, 187.35905)","(245.80394, 187.36809)","(244.56084, 187.35876)","(244.56238, 187.35999)","(244.568, 187.35501)","(244.5665, 187.35674)","(244.56378, 187.35938)","(244.56316, 187.36148)","(244.59503, 187.36461)","(244.6222, 187.36589)"
694,"(1157.8931, 192.67972)","(1157.9011, 192.67764)","(1157.904, 192.67151)","(1157.906, 192.6687)","(1157.9103, 192.66396)","(1157.9071, 192.65717)","(1157.9061, 192.65298)","(1157.9023, 192.64815)","(1157.9113, 192.63342)","(1157.9119, 192.61372)"
695,"(1159.7656, 137.24791)","(1159.751, 137.25688)","(1159.7383, 137.25955)","(1159.721, 137.27193)","(1159.6984, 137.30435)","(1159.6802, 137.34248)","(1159.6617, 137.3762)","(1159.63, 137.40866)","(1159.6199, 137.4273)","(1159.6053, 137.45)"
696,"(521.37933, 386.19806)","(521.3922, 386.17148)","(521.38574, 386.15472)","(521.3942, 386.1279)","(521.3851, 386.11685)","(521.384, 386.0978)","(521.38446, 386.07898)","(521.3854, 386.05554)","(521.3636, 386.03467)","(521.35876, 386.00317)"
697,"(1063.4662, 608.9926)","(1063.474, 609.0072)","(1063.478, 609.01697)","(1063.485, 609.03015)","(1063.4951, 609.02655)","(1063.5055, 609.02747)","(1063.51, 609.0263)","(1063.5118, 609.0336)","(1063.5112, 609.03064)","(1063.4976, 609.03595)"
698,"(806.4463, 196.42136)","(806.44904, 196.4212)","(806.4504, 196.42499)","(806.4503, 196.42729)","(806.45917, 196.42865)","(806.46045, 196.4215)","(806.47107, 196.4269)","(806.4751, 196.42354)","(806.4767, 196.41762)","(806.47925, 196.41248)"
699,"(442.53906, 604.9712)","(442.53574, 604.97235)","(442.53195, 604.9719)","(442.52814, 604.973)","(442.56195, 604.9747)","(442.60248, 604.98065)","(442.64288, 604.9826)","(442.46246, 605.04535)","(442.6656, 605.25684)","(445.29916, 605.73816)"
700,"(290.51065, 213.72984)","(290.51468, 213.73442)","(290.51385, 213.73674)","(290.51974, 213.74095)","(290.58194, 213.79645)","(290.63882, 213.85168)","(290.6958, 213.8978)","(290.75726, 213.94794)","(290.76154, 213.94652)","(290.76376, 213.94583)"
701,"(1132.1198, 152.62898)","(1131.8564, 152.60425)","(1131.022, 152.56218)","(1130.6285, 152.80684)","(1130.2874, 152.94853)","(1129.8842, 153.09244)","(1129.7528, 153.0939)","(1129.6298, 153.09573)","(1129.6633, 153.0968)","(1129.694, 153.09363)"
702,"(480.5441, 660.389)","(480.48, 660.39514)","(480.42148, 660.3936)","(480.36755, 660.3955)","(480.28683, 660.39215)","(480.19736, 660.3861)","(480.11163, 660.37885)","(480.02347, 660.36975)","(479.95563, 660.3624)","(479.90005, 660.34454)"
703,"(45.605354, 287.04156)","(45.81747, 286.96844)","(45.229374, 286.49963)","(44.995975, 286.47)","(44.573833, 286.29147)","(44.168896, 286.1287)","(43.871235, 285.9831)","(43.60261, 285.84256)","(43.50178, 285.8082)","(43.40616, 285.78006)"
704,"(471.87314, 669.262)","(471.8486, 669.2609)","(471.8243, 669.25757)","(471.79886, 669.25604)","(471.7801, 669.245)","(471.75348, 669.23413)","(471.73315, 669.22064)","(471.71286, 669.2079)","(471.70197, 669.202)","(471.6891, 669.1987)"
705,"(519.2274, 675.3303)","(519.2205, 675.2838)","(519.2164, 675.2321)","(519.2092, 675.18066)","(519.21246, 675.17175)","(519.2086, 675.1644)","(519.2065, 675.15314)","(519.19366, 675.15186)","(519.1783, 675.17194)","(519.18243, 675.1876)"
706,"(22.46437, 667.9135)","(22.490997, 667.96204)","(22.515594, 668.02295)","(22.553802, 668.06036)","(22.562008, 668.0699)","(22.590057, 668.0569)","(22.598637, 668.06274)","(22.623592, 668.0462)","(22.603493, 668.09674)","(22.604027, 668.1284)"
707,"(506.83804, 275.02698)","(507.02783, 275.2138)","(507.03632, 275.26447)","(507.2113, 275.43192)","(507.1075, 275.24777)","(507.33142, 275.4587)","(507.3824, 275.467)","(507.44025, 275.48196)","(507.44012, 275.48108)","(507.44113, 275.4814)"
708,"(335.9079, 187.5864)","(336.04724, 187.63892)","(336.1733, 187.70357)","(336.29358, 187.7681)","(336.37308, 187.83517)","(336.45297, 187.90666)","(336.53424, 187.98558)","(336.60883, 188.06276)","(336.64978, 188.09148)","(336.69244, 188.11906)"
709,"(1020.0632, 385.72897)","(1020.08606, 385.7116)","(1020.11035, 385.7)","(1020.12933, 385.6805)","(1020.1353, 385.6799)","(1020.14795, 385.68)","(1020.1604, 385.67715)","(1020.17017, 385.68)","(1020.1738, 385.67352)","(1020.1783, 385.67102)"
710,"(547.0189, 285.07404)","(547.02295, 285.05365)","(547.0154, 285.07034)","(547.0085, 285.0877)","(547.0059, 285.07114)","(547.0058, 285.05756)","(547.01044, 285.04657)","(547.01074, 285.03287)","(547.0585, 285.02637)","(547.11456, 285.02188)"
711,"(230.71901, 371.1409)","(230.71634, 371.1377)","(230.71205, 371.13602)","(230.70639, 371.12906)","(230.69315, 371.15366)","(230.68195, 371.16278)","(230.66992, 371.17966)","(230.66522, 371.18747)","(230.63411, 371.17163)","(230.60208, 371.1468)"
712,"(185.17969, 374.70984)","(185.54442, 374.63602)","(185.64984, 374.58887)","(185.7574, 374.5373)","(185.86217, 374.46494)","(185.97362, 374.38156)","(186.0881, 374.30405)","(186.1837, 374.2171)","(186.22719, 374.18558)","(186.26648, 374.14758)"
713,"(225.17738, 379.35095)","(225.17415, 379.3377)","(225.1701, 379.32635)","(225.16678, 379.31528)","(225.17387, 379.30615)","(225.18298, 379.29047)","(225.18652, 379.27585)","(225.19412, 379.2622)","(225.17438, 379.2643)","(225.1506, 379.2661)"
714,"(25.616762, 377.55695)","(25.614656, 377.58478)","(25.612257, 377.59637)","(25.609198, 377.62628)","(25.596323, 377.60815)","(25.588938, 377.59933)","(25.57912, 377.58057)","(25.574661, 377.57666)","(25.57792, 377.55325)","(25.578503, 377.54123)"
715,"(126.63697, 45.57812)","(126.642265, 45.6116)","(126.6334, 45.591732)","(126.62693, 45.581284)","(126.625984, 45.573185)","(126.627754, 45.565605)","(126.61882, 45.50349)","(126.60915, 45.45801)","(126.5783, 45.447994)","(126.55242, 45.438614)"
716,"(224.35458, 368.40585)","(224.35023, 368.3875)","(224.34885, 368.3764)","(224.34418, 368.35764)","(224.3452, 368.34955)","(224.34065, 368.34665)","(224.33377, 368.34433)","(224.33745, 368.33105)","(224.31804, 368.3261)","(224.3029, 368.31967)"
717,"(187.71439, 381.42978)","(188.07124, 381.36624)","(188.11456, 381.32654)","(188.15756, 381.28223)","(188.20056, 381.18896)","(188.24223, 381.0859)","(188.31616, 380.9704)","(188.39116, 380.86832)","(188.40112, 380.82104)","(188.41515, 380.77637)"
718,"(486.5618, 214.17873)","(486.30505, 214.12898)","(485.7055, 214.02626)","(485.70538, 214.01385)","(485.45157, 213.95055)","(485.14822, 213.88684)","(484.8989, 213.87823)","(484.6482, 213.87585)","(484.52905, 213.88176)","(484.39743, 213.84996)"
719,"(546.8874, 34.590096)","(546.79535, 34.673008)","(546.68933, 34.744583)","(546.60364, 34.837223)","(546.60614, 34.902893)","(546.5115, 35.04957)","(546.47296, 35.146286)","(546.42316, 35.268925)","(546.3731, 35.304512)","(546.3125, 35.350304)"
720,"(29.300352, 24.241934)","(30.435135, 24.381804)","(30.563442, 24.398378)","(30.702234, 24.442142)","(30.54966, 24.388573)","(30.404566, 24.351828)","(30.231874, 24.298716)","(30.07901, 24.267048)","(29.844387, 24.233313)","(29.65239, 24.220669)"
721,"(653.46204, 143.64938)","(653.68774, 143.37369)","(653.9878, 142.96536)","(654.0813, 142.88106)","(654.2264, 142.76938)","(654.3744, 142.63449)","(654.51666, 142.50467)","(654.65845, 142.37204)","(654.7245, 142.3437)","(654.7936, 142.3059)"
722,"(136.61371, 312.9883)","(136.60477, 313.0475)","(136.59892, 313.09894)","(136.5877, 313.14578)","(136.569, 313.21066)","(136.54318, 313.27548)","(136.5208, 313.34338)","(136.49931, 313.41077)","(136.47583, 313.4696)","(136.45444, 313.5276)"
723,"(990.2202, 461.2212)","(990.27374, 461.25568)","(990.3183, 461.28763)","(990.3698, 461.31708)","(990.38873, 461.28754)","(990.405, 461.2551)","(990.4201, 461.21906)","(990.4303, 461.19067)","(990.4137, 461.15228)","(990.4086, 461.11804)"
724,"(1105.6898, 195.85927)","(1105.4597, 195.8601)","(1105.1609, 195.74004)","(1105.0247, 195.72421)","(1104.7295, 195.60219)","(1104.4832, 195.5017)","(1104.4893, 195.48486)","(1104.5046, 195.46815)","(1104.4725, 195.44034)","(1104.4353, 195.41135)"
725,"(842.39923, 319.06796)","(842.5183, 319.07162)","(842.67676, 319.13242)","(842.85614, 319.18207)","(842.8703, 319.1936)","(842.8948, 319.19742)","(842.9107, 319.2057)","(842.938, 319.21802)","(842.9428, 319.23584)","(842.9482, 319.2493)"
726,"(1156.7805, 280.3823)","(1156.7865, 280.37656)","(1156.6713, 280.48044)","(1156.5615, 280.56302)","(1156.4847, 280.622)","(1156.4001, 280.68298)","(1156.3141, 280.74625)","(1156.2274, 280.80795)","(1156.1785, 280.87778)","(1156.1322, 280.9465)"
727,"(621.6959, 97.68173)","(621.6716, 97.710205)","(621.6347, 97.73751)","(621.5993, 97.766396)","(621.58826, 97.74794)","(621.5778, 97.74203)","(621.5624, 97.73204)","(621.54224, 97.72368)","(621.52673, 97.720276)","(621.5249, 97.71626)"
728,"(238.42874, 386.80807)","(238.33028, 386.79257)","(238.21533, 386.77756)","(238.11072, 386.77234)","(237.90541, 386.7216)","(237.71507, 386.66684)","(237.54721, 386.61972)","(237.39069, 386.57883)","(237.31392, 386.57144)","(237.24329, 386.56876)"
729,"(1164.039, 275.5488)","(1163.928, 275.61014)","(1163.7092, 275.7965)","(1163.5226, 275.98184)","(1163.3937, 276.08905)","(1163.2588, 276.19556)","(1163.1061, 276.2999)","(1162.9619, 276.39175)","(1162.8734, 276.49173)","(1162.7993, 276.58994)"
730,"(130.50131, 66.06514)","(130.47832, 65.29143)","(130.5687, 63.405712)","(130.55789, 62.892963)","(130.57562, 62.044044)","(130.58731, 61.16325)","(130.63094, 60.50411)","(130.64719, 59.86871)","(130.67914, 59.459152)","(130.72398, 58.998188)"
731,"(150.35376, 86.39208)","(150.2359, 86.00464)","(150.20445, 85.311935)","(150.15965, 85.1964)","(150.06075, 84.92491)","(149.9467, 84.67886)","(149.8244, 84.586876)","(149.71619, 84.49264)","(149.63963, 84.48444)","(149.56569, 84.48244)"
732,"(284.22305, 410.14005)","(284.2108, 410.1444)","(284.19815, 410.15546)","(284.18237, 410.1593)","(284.12967, 410.1625)","(284.08026, 410.15942)","(284.02954, 410.1596)","(283.97208, 410.15955)","(283.94913, 410.16605)","(283.9259, 410.16455)"
733,"(587.72504, 21.610489)","(587.7218, 21.590359)","(587.7184, 21.578432)","(587.7109, 21.564224)","(587.7133, 21.560051)","(587.70264, 21.478489)","(587.6935, 21.443674)","(587.68646, 21.421246)","(587.6887, 21.42228)","(587.6895, 21.420254)"
734,"(322.91574, 75.135666)","(322.91812, 75.14105)","(322.91968, 75.14744)","(322.92465, 75.15123)","(322.9155, 75.153625)","(322.91574, 75.15358)","(322.90918, 75.151825)","(322.9166, 75.15221)","(322.92032, 75.15517)","(322.92218, 75.15972)"
735,"(669.0, 170.0)","(669.9565, 164.6309)","(671.04974, 164.96825)","(671.16754, 163.33745)","(671.0714, 162.75357)","(670.97906, 162.25824)","(671.01373, 162.22214)","(671.05865, 162.21759)","(671.0821, 162.2004)","(671.11115, 162.21677)"
736,"(412.0, 221.0)","(412.00287, 221.09921)","(411.99393, 221.19208)","(411.99014, 221.28061)","(411.9715, 221.3268)","(411.94763, 221.36838)","(411.92847, 221.4085)","(411.90128, 221.4502)","(411.90762, 221.45818)","(411.91095, 221.47864)"
737,"(377.0, 231.0)","(376.24066, 228.68018)","(376.71313, 229.28156)","(376.7736, 229.47264)","(376.7833, 229.5028)","(376.79156, 229.53453)","(376.81216, 229.46158)","(376.82993, 229.39566)","(376.79984, 229.3207)","(376.76807, 229.24939)"
738,"(367.0, 228.0)","(366.81033, 226.90408)","(366.8947, 227.17052)","(366.87698, 227.13509)","(366.8412, 227.07907)","(366.80624, 227.02574)","(366.78824, 226.91898)","(366.77658, 226.8353)","(366.75003, 226.76582)","(366.71747, 226.70642)"
739,"(777.0, 351.0)","(776.9382, 353.635)","(776.7675, 356.03116)","(776.8166, 356.6084)","(776.82635, 356.84506)","(776.7876, 357.46323)","(776.7636, 357.65213)","(776.7351, 357.8474)","(776.7016, 357.89813)","(776.6764, 357.95636)"
740,"(366.0, 221.0)","(366.00024, 220.99875)","(366.0222, 221.06224)","(366.01624, 221.04887)","(365.9955, 221.02768)","(365.97437, 221.00249)","(365.96884, 220.96931)","(365.9642, 220.92357)","(365.9545, 220.91568)","(365.93863, 220.91702)"
741,"(920.0, 578.0)","(915.6331, 578.65076)","(911.8774, 578.91376)","(911.7258, 578.88055)","(911.5949, 578.8671)","(911.4574, 578.85016)","(911.3281, 578.8342)","(911.18835, 578.816)","(911.14496, 578.81024)","(911.0939, 578.7987)"
742,"(54.0, 121.0)","(53.98485, 120.951225)","(53.983128, 120.87914)","(53.9532, 120.82897)","(53.950493, 120.82473)","(53.951927, 120.82632)","(53.951817, 120.82205)","(53.95145, 120.81915)","(53.95226, 120.818886)","(53.954586, 120.819664)"
743,"(1018.0, 222.0)","(1018.0839, 222.136)","(1018.1557, 222.2538)","(1018.2207, 222.36015)","(1018.2352, 222.38313)","(1018.2468, 222.42162)","(1018.2647, 222.45505)","(1018.2769, 222.49626)","(1018.29456, 222.53072)","(1018.31555, 222.58075)"
744,"(191.0, 24.0)","(191.97491, 23.760126)","(192.1551, 22.80938)","(192.11787, 22.803177)","(192.10033, 22.873547)","(192.07008, 22.9608)","(192.05206, 23.038265)","(192.02602, 23.115181)","(191.989, 23.156933)","(191.95929, 23.209276)"
745,"(387.0, 153.0)","(387.00134, 153.17767)","(387.00574, 153.31941)","(386.99792, 153.46396)","(387.01373, 153.4164)","(387.00912, 153.37053)","(387.01343, 153.31914)","(387.00766, 153.27945)","(387.01602, 153.27771)","(387.0188, 153.28008)"
746,"(389.0, 228.0)","(388.995, 227.971)","(388.98898, 227.94716)","(388.98035, 227.8998)","(388.98416, 227.85495)",,,,,
747,"(1087.0, 553.0)","(1087.0874, 552.84845)","(1087.174, 552.7169)","(1087.2025, 552.71405)","(1087.2263, 552.70886)",,,,,
748,"(124.0, 509.0)","(123.971985, 509.0136)","(123.94545, 509.03)","(123.92569, 509.03973)","(123.90483, 509.05365)",,,,,
749,"(27.0, 143.0)","(26.994316, 142.73384)","(26.994898, 142.50108)","(26.998703, 142.43153)","(27.013977, 142.36044)",,,,,
